list-id-m,4,1000,1,12000,252314208,21026,93491200
list-id-m,4,1000,2,12000,128510484,10709,47865902
list-id-m,4,1000,4,12000,65989061,5499,24616758
list-id-m,4,1000,8,12000,34198535,2849,12779268
list-id-m,4,1000,16,12000,18413102,1534,6859174
list-id-m,8,1000,1,24000,533324124,22221,232268548
list-id-m,8,1000,2,24000,265143917,11047,115583970
list-id-m,8,1000,4,24000,134402590,5600,58395801
list-id-m,8,1000,8,24000,70121434,2921,30336597
list-id-m,8,1000,16,24000,37530633,1563,16267652
list-id-m,12,1000,1,36000,779674795,21657,353883835
list-id-m,12,1000,2,36000,387801988,10772,175736407
list-id-m,12,1000,4,36000,196407308,5455,89222846
list-id-m,12,1000,8,36000,103523918,2875,47074599
list-id-m,12,1000,16,36000,55979038,1554,25446821
list-id-m,16,1000,2,48000,563694007,11743,263642247
list-id-m,16,1000,4,48000,294965184,6145,137959503
list-id-m,16,1000,8,48000,147865628,3080,69424881
list-id-m,16,1000,16,48000,80363001,1674,37853180
list-none-m,1,1000,1,3000,6271009,2090,2262
list-none-m,2,1000,1,6000,10416519,1736,2147583
list-none-m,4,1000,1,12000,22771930,1897,8188210
list-none-m,8,1000,1,24000,76621351,3192,33003666
list-none-m,12,1000,1,36000,87030020,2417,39348204
list-none-m,16,1000,1,48000,184568292,3845,85838195
list-none-m,24,1000,1,72000,225015742,3125,107958314
list-none-s,1,1000,1,3000,8681550,2893
list-none-s,2,1000,1,6000,21517386,3586
list-none-s,4,1000,1,12000,35136851,2928
list-none-s,8,1000,1,24000,150147371,6256
list-none-s,12,1000,1,36000,360700452,10019
list-none-m,1,1000,1,3000,4061748,1353,831
list-none-m,2,1000,1,6000,12145655,2024,3025462
list-none-m,4,1000,1,12000,25439809,2119,8875578
list-none-m,8,1000,1,24000,72356383,3014,30695143
list-none-m,16,1000,1,48000,171742222,3577,79775602
list-none-m,24,1000,1,72000,210554534,2924,99127270
list-id-none,1,1,4,3,703351,234450
list-id-none,1,2,4,6,703824,117304
list-id-none,1,4,4,12,655263,54605
list-id-none,1,8,4,24,698834,29118
list-id-none,1,16,4,48,736477,15343
list-id-none,4,1,4,12,1097498,91458
list-id-none,4,2,4,24,1049236,43718
list-id-none,4,4,4,48,1089959,22707
list-id-none,4,8,4,96,1189753,12393
list-id-none,8,1,4,24,4196791,174866
list-id-none,8,2,4,48,1520166,31670
list-id-none,8,4,4,96,4083408,42535
list-id-none,8,8,4,192,4096181,21334
list-id-none,8,16,4,384,1601956,4171
list-id-none,12,1,4,36,3986848,110745
list-id-none,12,2,4,72,3889240,54017
list-id-none,12,4,4,144,3740204,25973
list-id-none,12,8,4,288,1388746,4822
list-id-none,16,1,4,48,1003359,20903
list-id-none,16,2,4,96,1365587,14224
list-id-none,16,4,4,192,2811572,14643
list-id-none,16,8,4,384,4536298,11813
list-id-s,1,10,4,30,231792,7726
list-id-s,1,20,4,60,671940,11199
list-id-s,1,40,4,120,942831,7856
list-id-s,1,80,4,240,1616382,6734
list-id-s,4,10,4,120,1076575,8971
list-id-s,4,20,4,240,944070,3933
list-id-s,4,40,4,480,1640072,3416
list-id-s,4,80,4,960,4819838,5020
list-id-s,8,10,4,240,4016969,16737
list-id-s,8,20,4,480,1399515,2915
list-id-s,8,40,4,960,1977241,2059
list-id-s,8,80,4,1920,5963889,3106
list-id-s,12,10,4,360,3054141,8483
list-id-s,12,20,4,720,1700447,2361
list-id-s,12,40,4,1440,3889028,2700
list-id-s,12,80,4,2880,11462705,3980
list-id-s,16,10,4,480,1485058,3093
list-id-s,16,20,4,960,3190856,3323
list-id-s,16,40,4,1920,6672081,3475
list-id-s,16,80,4,3840,15166283,3949
list-id-m,1,10,4,30,315897,10529,1194
list-id-m,1,20,4,60,321021,5350,1503
list-id-m,1,40,4,120,370606,3088,1228
list-id-m,1,80,4,240,306539,1277,864
list-id-m,4,10,4,120,261850,2182,5521
list-id-m,4,20,4,240,975626,4065,5784
list-id-m,4,40,4,480,560912,1168,133350
list-id-m,4,80,4,960,855396,891,242721
list-id-m,8,10,4,240,1590681,6627,8306
list-id-m,8,20,4,480,1653436,3444,185540
list-id-m,8,40,4,960,3258034,3393,1101921
list-id-m,8,80,4,1920,9154937,4768,3621241
list-id-m,12,10,4,360,4306404,11962,3611
list-id-m,12,20,4,720,4567567,6343,92217
list-id-m,12,40,4,1440,6608968,4589,1585379
list-id-m,12,80,4,2880,2572850,893,1033857
list-id-m,16,10,4,480,2977918,6203,34906
list-id-m,16,20,4,960,1792181,1866,280568
list-id-m,16,40,4,1920,9058524,4717,2586665
list-id-m,16,80,4,3840,19593431,5102,8538837
list-id-s,1,1000,1,3000,223458077,74486
list-id-s,1,1000,2,3000,102743614,34247
list-id-s,1,1000,4,3000,16339947,5446
list-id-s,1,1000,8,3000,8379113,2793
list-id-s,1,1000,16,3000,4511511,1503
list-id-s,4,1000,1,12000,481636207,40136
list-id-s,4,1000,2,12000,473727738,39477
list-id-s,4,1000,4,12000,436304647,36358
list-id-s,4,1000,8,12000,161915661,13492
list-id-s,4,1000,16,12000,133771379,11147
list-id-s,8,1000,4,24000,696603840,29025
list-id-s,8,1000,8,24000,625805023,26075
list-id-s,8,1000,16,24000,196722847,8196
list-id-s,12,1000,8,36000,494913069,13747
list-id-s,12,1000,16,36000,429796262,11938
list-id-s,16,1000,8,48000,518609331,10804
list-id-s,16,1000,16,48000,288345463,6007
list-id-m,1,1000,1,3000,63241864,21080,869
list-id-m,1,1000,2,3000,31860680,10620,941
list-id-m,1,1000,4,3000,16403741,5467,1379
list-id-m,1,1000,8,3000,8490794,2830,1443
list-id-m,1,1000,16,3000,5619410,1873,902
list-id-m,4,1000,1,12000,260544464,21712,97280128
list-id-m,4,1000,2,12000,290658667,24221,117092674
list-id-m,4,1000,4,12000,93144824,7762,31456715
list-id-m,4,1000,8,12000,34066301,2838,12685159
list-id-m,4,1000,16,12000,18252955,1521,6710514
list-id-m,8,1000,1,24000,594708884,24779,253624447
list-id-m,8,1000,2,24000,307028656,12792,136185869
list-id-m,8,1000,4,24000,136042415,5668,59099238
list-id-m,8,1000,8,24000,70150980,2922,30576698
list-id-m,8,1000,16,24000,38135826,1588,16484596
list-id-m,12,1000,1,36000,774640386,21517,352266492
list-id-m,12,1000,2,36000,386777083,10743,175714797
list-id-m,12,1000,4,36000,200098217,5558,90980403
list-id-m,12,1000,8,36000,147319565,4092,79882634
list-id-m,12,1000,16,36000,77968258,2165,40079878
list-id-m,16,1000,2,48000,563718826,11744,264345771
list-id-m,16,1000,4,48000,283150400,5898,133061611
list-id-m,16,1000,8,48000,148099881,3085,69693476
list-id-m,16,1000,16,48000,79573818,1657,37400514
list-id-m,1,1000,1,3000,65843197,21947,98252
list-none-m,1,1000,1,3000,4058657,1352,99368
list-none-s,1,1000,1,3000,3956847,1318,94504
list-none-m,1,1000,1,3000,3936523,1312,90795
list-id-s,1,1000,1,3000,62359419,20786,86319
list-id-m,1,1000,1,3000,62320907,20773,91587
list-none-m,1,1000,1,3000,4088010,1362,90427
list-none-s,1,1000,1,3000,4073281,1357,84125
list-id-s,1,1000,1,3000,62402267,20800,84912
list-id-m,1,1000,1,3000,61923899,20641,90716
list-none-m,1,1000,1,3000,5742304,1914,94060
list-none-s,1,1000,1,3000,8873730,2957,86994
list-none-m,1,1000,1,3000,5021272,1673,94082
list-id-none,1,1,4,3,106114,35371,289
list-id-none,1,2,4,6,92627,15437,423
list-id-none,1,4,4,12,76908,6409,520
list-id-none,1,8,4,24,116736,4864,794
list-id-none,1,16,4,48,95270,1984,1351
list-id-none,4,4,4,48,164700,3431,2106
list-id-none,4,8,4,96,139542,1453,2960
list-id-none,8,1,4,24,300240,12510,1754
list-id-none,8,2,4,48,251168,5232,2085
list-id-none,8,4,4,96,253286,2638,2993
list-id-none,8,8,4,192,265748,1384,5376
list-id-none,12,1,4,36,418304,11619,2585
list-id-none,16,2,4,96,522832,5446,3980
list-id-s,1,10,4,30,122132,4071,1523
list-id-s,1,20,4,60,131546,2192,2216
list-id-s,1,40,4,120,256324,2136,4020
list-id-s,1,80,4,240,503715,2098,7258
list-id-s,12,10,4,360,353196,981,17008
list-id-s,16,10,4,480,2096392,4367,18186712
list-id-m,1,10,4,30,100028,3334,2528
list-id-m,1,20,4,60,122405,2040,3019
list-id-m,1,40,4,120,203002,1691,4812
list-id-m,1,80,4,240,540787,2253,8502
list-id-m,12,20,4,720,21508119,29872,189489291
list-id-m,12,80,4,2880,242523086,84209,2246701817
list-id-m,16,20,4,960,6617970,6893,71322411
list-id-s,1,1000,1,3000,75429522,25143,88543
list-id-s,1,1000,2,3000,62703789,20901,85990
list-id-s,1,1000,4,3000,71607414,23869,87692
list-id-s,1,1000,8,3000,62938434,20979,85802
list-id-s,1,1000,16,3000,62835022,20945,85899
list-id-m,1,1000,1,3000,63250020,21083,105285
list-id-m,1,1000,2,3000,62874386,20958,96247
list-id-m,1,1000,4,3000,62716926,20905,92991
list-id-m,1,1000,8,3000,63549974,21183,92664
list-id-m,1,1000,16,3000,62549242,20849,92107
list-none-m,1,1000,1,3000,5456587,1818,95960
list-none-s,1,1000,1,3000,8343778,2781,84680
list-none-m,1,1000,1,3000,5293210,1764,91031
list-id-none,1,1,4,3,112155,37385,270
list-id-none,1,2,4,6,115182,19197,372
list-id-none,1,4,4,12,118859,9904,487
list-id-none,1,8,4,24,113792,4741,797
list-id-none,1,16,4,48,145216,3025,1260
list-id-none,4,2,4,24,172009,7167,1439
list-id-none,12,4,4,144,1583239,10994,5562
list-id-none,16,1,4,48,412168,8586,2934
list-id-none,16,2,4,96,563891,5873,3846
list-id-none,16,4,4,192,423392,2205,6273
list-id-s,1,10,4,30,98475,3282,1276
list-id-s,1,20,4,60,118487,1974,2138
list-id-s,1,40,4,120,226697,1889,3841
list-id-s,1,80,4,240,494641,2061,7182
list-id-m,1,10,4,30,98873,3295,2420
list-id-m,1,20,4,60,112129,1868,3786
list-id-m,1,40,4,120,229431,1911,4851
list-id-m,1,80,4,240,463762,1932,8455
list-id-s,1,1000,1,3000,61983843,20661,83498
list-id-s,1,1000,2,3000,61391126,20463,83067
list-id-s,1,1000,4,3000,61591282,20530,85654
list-id-s,1,1000,8,3000,61786677,20595,82739
list-id-s,1,1000,16,3000,78943259,26314,95134
list-id-m,1,1000,1,3000,62353416,20784,92216
list-id-m,1,1000,2,3000,61487574,20495,92949
list-id-m,1,1000,4,3000,62312383,20770,92438
list-id-m,1,1000,8,3000,62791506,20930,92504
list-id-m,1,1000,16,3000,60867393,20289,89959
list-none-m,1,1000,1,3000,5500725,1833,90794
list-none-s,1,1000,1,3000,8104165,2701,85180
list-none-m,1,1000,1,3000,4480236,1493,91225
list-id-none,1,1,4,3,98454,32818,415
list-id-none,1,2,4,6,108172,18028,372
list-id-none,1,4,4,12,113700,9475,497
list-id-none,1,8,4,24,114378,4765,745
list-id-none,1,16,4,48,95234,1984,1355
list-id-none,4,1,4,12,152376,12698,909
list-id-none,4,2,4,24,109969,4582,1333
list-id-none,8,2,4,48,261436,5446,2191
list-id-none,8,4,4,96,257181,2678,3274
list-id-none,12,1,4,36,306787,8521,2143
list-id-none,12,2,4,72,301900,4193,3029
list-id-none,12,4,4,144,302398,2099,4645
list-id-none,12,8,4,288,334143,1160,8059
list-id-none,16,1,4,48,420329,8756,3144
list-id-none,16,2,4,96,387103,4032,3888
list-id-none,16,8,4,384,427255,1112,10942
list-id-s,1,10,4,30,67834,2261,1242
list-id-s,1,20,4,60,117270,1954,2135
list-id-s,1,40,4,120,230191,1918,3874
list-id-s,1,80,4,240,487817,2032,7199
list-id-s,16,10,4,480,490693,1022,24231
list-id-m,1,10,4,30,142231,4741,3198
list-id-m,1,20,4,60,200887,3348,3440
list-id-m,1,40,4,120,231017,1925,4872
list-id-m,1,80,4,240,503634,2098,8660
list-id-m,16,20,4,960,5537011,5767,71185782
list-id-s,1,1000,1,3000,61908067,20636,82833
list-id-s,1,1000,2,3000,61654151,20551,84857
list-id-s,1,1000,4,3000,62442969,20814,83619
list-id-s,1,1000,8,3000,62703519,20901,87848
list-id-s,1,1000,16,3000,62673241,20891,85953
list-id-m,1,1000,1,3000,62203789,20734,93165
list-id-m,1,1000,2,3000,61654890,20551,91562
list-id-m,1,1000,4,3000,61808301,20602,92002
list-id-m,1,1000,8,3000,62179235,20726,94634
list-id-m,1,1000,16,3000,62121226,20707,92856
